"Global_Index", "x_coord", "y_coord", "z_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
10211, 1.164293564100000e+00, 1.720941178900000e-01, 2.739896448900000e-01, 4.253016483739982e+00, -4.225384610914631e-01, 4.480501837743138e-01
10750, 1.200586318300000e+00, 1.281109267800000e-01, 2.667539328900000e-01, 4.190289681869968e+00, -5.479920648314920e-01, 4.491281411290873e-01
12991, 1.134422051900000e+00, 1.565588976100000e-01, 2.753865477900000e-01, 4.244786558966305e+00, -4.389983106388176e-01, 4.473383674538023e-01
10749, 1.192929456000000e+00, 9.363928715000000e-02, 2.645310415600000e-01, 4.199225246055350e+00, -5.301209364607279e-01, 4.480795241019280e-01
12721, 1.149327011800000e+00, 9.560934470300000e-02, 2.690747472500000e-01, 4.215406533940753e+00, -4.977583606899216e-01, 4.460026588867123e-01
12723, 1.132593253400000e+00, 1.259017218900000e-01, 2.731023233200000e-01, 4.230620617287574e+00, -4.673301939962791e-01, 4.448460669626490e-01
14044, 1.203367691300000e+00, 1.819144292400000e-01, 2.711073762000000e-01, 4.254740843169126e+00, -4.190897422331741e-01, 4.504389012349693e-01
13485, 1.223893288800000e+00, 1.492156669700000e-01, 2.661714137700000e-01, 4.250753221905113e+00, -4.270649847612003e-01, 4.489815071584097e-01
12916, 1.127908416500000e+00, 1.934084874400000e-01, 2.787859798100000e-01, 4.236273286414271e+00, -4.560248557428856e-01, 4.531611069071870e-01
13916, 1.169530881700000e+00, 2.047546628000000e-01, 2.761606791100000e-01, 4.292976077470426e+00, -3.426192736305751e-01, 4.473204924785897e-01
10212, 2.040522666800000e+00, 2.995750582200000e+00, 2.834882169900000e-01, 4.945492816924917e+00, 9.624142052784066e-01, 2.220437191809677e-01
10213, 2.049770701300000e+00, 3.009175037600000e+00, 2.849092882600000e-01, 4.463602368150492e+00, -1.366692270442726e-03, 2.390866287397895e-01
10214, 2.041196539900000e+00, 3.003264504300000e+00, 2.726151119900000e-01, 4.882796208776615e+00, 8.370209889818039e-01, 2.618271670573122e-01
10837, 2.048950366600000e+00, 2.998381179200000e+00, 2.950608589100000e-01, 4.819680048460690e+00, 7.107886683499522e-01, 2.903964190493268e-01
14871, 2.033454634400000e+00, 2.992172594800000e+00, 2.708830752900000e-01, 5.103979664470350e+00, 1.279387900369272e+00, 2.253966140088467e-01
16719, 2.032517258300000e+00, 2.985212826800000e+00, 2.807605103800000e-01, 5.172084630858343e+00, 1.415597833145259e+00, 2.453226075989092e-01
13921, 2.058041661000000e+00, 3.008362935000000e+00, 2.990778204100000e-01, 5.048816753034560e+00, 1.169062077497694e+00, 3.217138094730235e-01
11788, 2.057299282200000e+00, 3.023653924000000e+00, 2.809742106600000e-01, 5.004136146448842e+00, 1.079700864326258e+00, 2.238992885946283e-01
11789, 2.060983967900000e+00, 3.019299843600000e+00, 2.935189704900000e-01, 4.760226500091417e+00, 5.918815716114079e-01, 3.293718540147208e-01
10215, 2.380071905200000e+00, 3.162323450500000e+00, 3.909560490100000e-01, 4.185224292645281e+00, -5.581228432808647e-01, 4.683641643213606e-01
10216, 2.366651187900000e+00, 3.147624649400000e+00, 3.899930416600000e-01, 4.199280768878669e+00, -5.300098908140889e-01, 4.680330048125763e-01
10217, 2.385210787700000e+00, 3.137304263300000e+00, 3.914346704300000e-01, 4.116265836165375e+00, -6.960397562406779e-01, 4.702782040984392e-01
10218, 2.358398925800000e+00, 3.163890052600000e+00, 3.888065764600000e-01, 4.201347080488745e+00, -5.258772675939376e-01, 4.616989550407547e-01
18760, 2.397888065700000e+00, 3.155414591000000e+00, 3.922237701000000e-01, 4.096580723860886e+00, -7.354099808496547e-01, 4.688667353900220e-01
13201, 2.398182414900000e+00, 3.172982333800000e+00, 3.922479673300000e-01, 4.139938302730992e+00, -6.486948231094427e-01, 4.682439976782196e-01
12925, 2.364069808900000e+00, 3.128846092600000e+00, 3.900005273300000e-01, 4.220673845181901e+00, -4.872237382076250e-01, 4.924588647692733e-01
11414, 2.347544921700000e+00, 3.145536215200000e+00, 3.881067321900000e-01, 4.211952745508863e+00, -5.046659375537015e-01, 4.849620225066726e-01
17567, 2.380886237600000e+00, 3.110189157800000e+00, 3.910566166300000e-01, 4.184916111299930e+00, -5.587392059715679e-01, 4.908705207796065e-01
13374, 2.400346873000000e+00, 3.120832748500000e+00, 3.919841165500000e-01, 4.146759034516688e+00, -6.350533595380501e-01, 4.676924825055111e-01
13202, 2.408484155700000e+00, 3.142550967100000e+00, 3.926086211500000e-01, 4.111505701333916e+00, -7.055600259035959e-01, 4.661477781520866e-01
14252, 2.337332309200000e+00, 3.160258962100000e+00, 3.862606943300000e-01, 4.323726085614889e+00, -2.811192573416488e-01, 4.923672127771503e-01
14570, 2.348097865500000e+00, 3.178945012300000e+00, 3.869343241300000e-01, 4.192030888300588e+00, -5.445096519702517e-01, 4.878537549188107e-01
10219, 1.952496149500000e+00, 1.830283301300000e+00, 3.372975104700000e-01, 4.283890953826840e+00, -3.607895209177467e-01, 4.352568595995293e-01
10220, 1.984764997900000e+00, 1.840097621700000e+00, 3.350822411900000e-01, 4.259271567210186e+00, -4.100282941510543e-01, 4.346081126539170e-01
10221, 1.957847535400000e+00, 1.869784952300000e+00, 3.399755700300000e-01, 4.274563029902319e+00, -3.794453687667882e-01, 4.337621825789641e-01
13293, 1.987392952400000e+00, 1.802860726200000e+00, 3.315991553700000e-01, 4.264271065366763e+00, -4.000292978379001e-01, 4.327007654513431e-01
12193, 1.930098721600000e+00, 1.860045365300000e+00, 3.414700321900000e-01, 4.285474293553704e+00, -3.576228414640195e-01, 4.306599160939135e-01
11392, 1.917618299400000e+00, 1.831576401800000e+00, 3.403056318400000e-01, 4.271237464689704e+00, -3.860964991920195e-01, 4.452592589345923e-01
11393, 1.927548216300000e+00, 1.801320758500000e+00, 3.371720927800000e-01, 4.302065776641532e+00, -3.244398752883626e-01, 4.340517130847292e-01
17004, 1.956877015100000e+00, 1.795410228800000e+00, 3.340218979400000e-01, 4.263841346022610e+00, -4.008887365262073e-01, 4.341299045288813e-01
12478, 1.991419401300000e+00, 1.878208801200000e+00, 3.376424722400000e-01, 4.295749024109432e+00, -3.370733803525638e-01, 4.447964819782152e-01
13291, 2.012164975100000e+00, 1.850558457600000e+00, 3.331982139000000e-01, 4.320142655427916e+00, -2.882861177155949e-01, 4.377501318664895e-01
13292, 2.018846759000000e+00, 1.819240203100000e+00, 3.296699581700000e-01, 4.310299827939595e+00, -3.079717726922375e-01, 4.192643794859540e-01
11863, 1.929137674200000e+00, 1.896983484900000e+00, 3.442289667200000e-01, 4.260762701685957e+00, -4.070460251995130e-01, 4.408739710758914e-01
12479, 1.963458648800000e+00, 1.912166288600000e+00, 3.427847563400000e-01, 4.310721448137019e+00, -3.071285322973889e-01, 4.388298017596639e-01
11643, 4.494209729500000e-02, 2.906981789200000e-02, 6.662338496000000e-02, 4.855976883217077e+00, 7.833823378627277e-01, 2.055216909843046e-01
16481, 3.171693314900000e-02, 1.405389198600000e-02, 6.024799380300000e-02, 5.110829253649945e+00, 1.293087078728464e+00, 2.151453974265562e-01
16270, 2.196276501800000e-02, 1.377056237000000e-02, 4.084544431400000e-02, 5.041852174215307e+00, 1.155132919859186e+00, 1.613906433994743e-01
11641, 6.004762807300000e-02, 4.841101325100000e-02, 7.139084691000000e-02, 4.692180605313134e+00, 4.557897820548416e-01, 2.152242913077837e-01
15576, 5.638254826400000e-02, 5.674459766600000e-02, 5.585320752900000e-02, 4.795104103478771e+00, 6.616367783861143e-01, 1.878461867359915e-01
10224, 2.176758337000000e+00, 2.828446413700000e+00, 3.777865048500000e-01, 4.093222976622061e+00, -7.421254753273043e-01, 4.717409137751301e-01
10225, 2.206902257200000e+00, 2.851092028000000e+00, 3.800899096400000e-01, 4.148037370795911e+00, -6.324966869796054e-01, 4.621388666580590e-01
10226, 2.174692879100000e+00, 2.863144754700000e+00, 3.766364125800000e-01, 4.147487538850211e+00, -6.335963508710041e-01, 4.682197168542693e-01
18548, 2.212618996900000e+00, 2.824647465900000e+00, 3.805113736600000e-01, 4.084873475198457e+00, -7.588244781745139e-01, 4.633348200226930e-01
11373, 2.147118187900000e+00, 2.848820007600000e+00, 3.734818104400000e-01, 4.226988912755890e+00, -4.745936030596472e-01, 4.537918403430562e-01
12801, 2.146329759500000e+00, 2.827010102600000e+00, 3.743586241500000e-01, 4.171988171268993e+00, -5.845950860334401e-01, 4.549264603951579e-01
13624, 2.148249441500000e+00, 2.802015340900000e+00, 3.754435259000000e-01, 4.177816259742926e+00, -5.729389090855754e-01, 4.685864355761944e-01
13625, 2.169193760600000e+00, 2.790605701500000e+00, 3.776581307400000e-01, 4.153434820075878e+00, -6.217017884196708e-01, 4.725568491993678e-01
15589, 2.199613429800000e+00, 2.798986582300000e+00, 3.796776230900000e-01, 4.148330739111069e+00, -6.319099503492893e-01, 4.635781323947368e-01
17808, 2.197436666100000e+00, 2.881013061000000e+00, 3.787249701700000e-01, 4.231905907478128e+00, -4.647596136151719e-01, 4.691473878320723e-01
10386, 2.245755658600000e+00, 2.838420958700000e+00, 3.821078807900000e-01, 4.256928710301720e+00, -4.147140079679872e-01, 4.503285079885589e-01
18318, 2.229161453700000e+00, 2.873414458100000e+00, 3.815778008900000e-01, 4.370038660008314e+00, -1.884941085547993e-01, 4.407431341554884e-01
12199, 2.152731888900000e+00, 2.872994169500000e+00, 3.730458584700000e-01, 4.162083222032301e+00, -6.044049845068251e-01, 4.626210450975851e-01
12200, 2.173359627600000e+00, 2.894461721300000e+00, 3.751121489300000e-01, 4.249440129006652e+00, -4.296911705581223e-01, 4.668800052108447e-01
10227, 2.306514232300000e+00, 8.406479025900000e-01, 1.608742996500000e-01, 4.485998890484069e+00, 4.342635239671111e-02, 3.254486665579023e-01
10228, 2.293896315200000e+00, 8.207233910300000e-01, 1.610687309700000e-01, 4.471981016825065e+00, 1.539060507870360e-02, 3.226045448197974e-01
10229, 2.311189831800000e+00, 8.189374170700000e-01, 1.567846806200000e-01, 4.448220304979862e+00, -3.213081861170330e-02, 3.282465361196282e-01
12221, 2.288539055800000e+00, 8.374428052900000e-01, 1.646005541500000e-01, 4.463496202247986e+00, -1.579024075454072e-03, 3.256934810843452e-01
16453, 2.322833768800000e+00, 8.388443876300000e-01, 1.567985076800000e-01, 4.552472566378079e+00, 1.763737041847317e-01, 3.263003199078311e-01
12224, 2.297564660800000e+00, 8.604520837500000e-01, 1.656702909200000e-01, 4.510906655678030e+00, 9.324188278463375e-02, 3.326917626226401e-01
17638, 2.315610431100000e+00, 8.560760082500000e-01, 1.608765445400000e-01, 4.488199034794162e+00, 4.782664101689704e-02, 3.181263270242550e-01
16247, 2.294948976000000e+00, 8.000777182600000e-01, 1.579838200800000e-01, 4.483127089910955e+00, 3.768275125048248e-02, 3.232635745360360e-01
12223, 2.274250009000000e+00, 8.167016452900000e-01, 1.650487439200000e-01, 4.635929477706358e+00, 3.432875268412889e-01, 3.374109558837768e-01
14885, 2.280369662900000e+00, 8.027243715800000e-01, 1.617298296900000e-01, 4.518607004124474e+00, 1.086425796775217e-01, 3.208472973711664e-01
15309, 2.331847465500000e+00, 8.223154003199999e-01, 1.523683223600000e-01, 4.671293461945255e+00, 4.140154953190827e-01, 3.128694370610177e-01
16454, 2.326179076800000e+00, 8.053649716200000e-01, 1.513589408800000e-01, 4.564329667710649e+00, 2.000879068498715e-01, 3.372959708212150e-01
18637, 2.309882169500000e+00, 7.970647480400000e-01, 1.540662698500000e-01, 4.508009456113430e+00, 8.744748365543309e-02, 3.233442694971990e-01
10230, 1.148088593600000e+00, 1.654523762900000e+00, 2.005530544300000e-01, 4.885272474351661e+00, 8.419735201318943e-01, 3.209991627944678e-01
10231, 1.131907114300000e+00, 1.645165503100000e+00, 1.848420813900000e-01, 4.975530188468926e+00, 1.022488948366425e+00, 3.462080441834550e-01
10232, 1.134109203500000e+00, 1.634632148400000e+00, 1.982865712100000e-01, 4.910999635186433e+00, 8.934278418014383e-01, 3.545628486464368e-01
19020, 1.139173057600000e+00, 1.658478328000000e+00, 1.827450572900000e-01, 5.180319821698101e+00, 1.432068214824774e+00, 3.128170138486449e-01
15755, 1.146806181700000e+00, 1.636586661100000e+00, 2.121493566000000e-01, 4.966507023489139e+00, 1.004442618406850e+00, 3.412554468071130e-01
15754, 1.159913631900000e+00, 1.649145500200000e+00, 2.179266765900000e-01, 4.917819513230384e+00, 9.070675978893412e-01, 2.979436817456607e-01
15537, 1.163240770800000e+00, 1.664491549000000e+00, 2.116032257500000e-01, 4.740760817723229e+00, 5.529502068750318e-01, 2.819657293793092e-01
18193, 1.161119769400000e+00, 1.676345142900000e+00, 1.999199183700000e-01, 4.641565017764921e+00, 3.545586069584151e-01, 3.067092992089375e-01
15210, 1.121044339900000e+00, 1.628868252200000e+00, 1.838247870900000e-01, 4.418767632794774e+00, -9.103616298187944e-02, 3.038838453597077e-01
14128, 1.129905061400000e+00, 1.653529425000000e+00, 1.694392982200000e-01, 4.530529140799701e+00, 1.324868530279755e-01, 3.353948454942403e-01
14129, 1.119617697300000e+00, 1.638220712700000e+00, 1.683855682700000e-01, 4.411026364238292e+00, -1.065187000948438e-01, 2.882593390621361e-01
10496, 1.121942219800000e+00, 1.615338177000000e+00, 1.979561949900000e-01, 4.461373529423921e+00, -5.824369723585576e-03, 2.921778486042685e-01
10497, 1.136047523300000e+00, 1.620723134100000e+00, 2.108959389900000e-01, 4.569160291626503e+00, 2.097491546815782e-01, 3.297999228360382e-01
10233, 2.444783337400000e+00, 1.595135472100000e+00, 2.318400118400000e-01, 4.513452412798957e+00, 9.833339702648659e-02, 3.477407072293571e-01
10234, 2.433661432700000e+00, 1.604501645100000e+00, 2.354814795600000e-01, 4.475176637032916e+00, 2.178184549440410e-02, 3.443625176343035e-01
13379, 2.448610502600000e+00, 1.612432296300000e+00, 2.333052321600000e-01, 4.455535257986059e+00, -1.750091259930997e-02, 3.543099574200427e-01
16298, 2.451631943400000e+00, 1.581524038800000e+00, 2.285338359300000e-01, 4.562009466447270e+00, 1.954475043231128e-01, 3.450505262593615e-01
16024, 2.460217469400000e+00, 1.597880889400000e+00, 2.288331697900000e-01, 4.416434257308562e+00, -9.570291395430353e-02, 3.469600931890248e-01
10369, 2.416922331600000e+00, 1.604752644600000e+00, 2.390826354100000e-01, 4.448221311470169e+00, -3.212880563108911e-02, 3.523474411972693e-01
10370, 2.430507410400000e+00, 1.623295220700000e+00, 2.386310049000000e-01, 4.305486424827700e+00, -3.175985789160265e-01, 3.570374961240131e-01
10236, 1.471437274000000e+00, 1.569469716600000e+00, 3.335604784700000e-01, 4.061714278063111e+00, -8.051428724452041e-01, 4.864277255459083e-01
10237, 1.506392541500000e+00, 1.591474022100000e+00, 3.359379600400000e-01, 4.054611534962209e+00, -8.193483586470087e-01, 4.920871098322107e-01
15134, 1.508370519200000e+00, 1.563434061600000e+00, 3.359545659700000e-01, 4.141921362444410e+00, -6.447287036826079e-01, 4.817109522343889e-01
11493, 1.462539635900000e+00, 1.533848541800000e+00, 3.331283424800000e-01, 4.119860666083125e+00, -6.888500964051776e-01, 4.803509707583485e-01
11492, 1.496839626300000e+00, 1.539254095700000e+00, 3.351993981700000e-01, 4.114585821771445e+00, -6.993997850285378e-01, 4.743244884436746e-01
17973, 1.432669618300000e+00, 1.553177879700000e+00, 3.303319169300000e-01, 4.132526154483686e+00, -6.635191196040556e-01, 4.795283530079044e-01
16311, 1.513146451800000e+00, 1.619916016900000e+00, 3.363359969600000e-01, 3.987943188213547e+00, -9.526850521443332e-01, 4.899514026120195e-01
13712, 1.538005119700000e+00, 1.574018680000000e+00, 3.373671576800000e-01, 4.150771604855121e+00, -6.270282188611844e-01, 4.732202748445779e-01
16310, 1.541237242000000e+00, 1.604407181200000e+00, 3.378813909900000e-01, 4.164353598904466e+00, -5.998642307624955e-01, 4.734629976380194e-01
10602, 1.499203715400000e+00, 1.646478499600000e+00, 3.349623174100000e-01, 4.055190658880173e+00, -8.181901108110807e-01, 4.909611179523717e-01
10239, 2.799912764700000e+00, 3.222717733800000e+00, 3.665309447400000e-01, 4.335612968367136e+00, -2.573454918371549e-01, 3.730533070518964e-01
10243, 1.606075366400000e+00, 5.227356725400000e-01, 2.544237107200000e-01, 4.307831518089590e+00, -3.129083923922469e-01, 4.182842479199506e-01
10244, 1.574554513200000e+00, 5.384233638100000e-01, 2.605518500800000e-01, 4.279260949280786e+00, -3.700495300098545e-01, 4.223403153272556e-01
18059, 1.599963131200000e+00, 5.617534308600000e-01, 2.594093421400000e-01, 4.315811828568498e+00, -2.969477714344304e-01, 4.117197076292641e-01
13325, 1.644132723200000e+00, 5.226354849300000e-01, 2.487523317300000e-01, 4.350282919520823e+00, -2.280055895297810e-01, 4.058374472482057e-01
11266, 1.627599128700000e+00, 5.466782674500000e-01, 2.538188462400000e-01, 4.349196194202791e+00, -2.301790401658455e-01, 4.095092196419980e-01
13326, 1.628631701700000e+00, 4.928273441000000e-01, 2.478646391700000e-01, 4.246862996428305e+00, -4.348454357148164e-01, 4.140212611809155e-01
10685, 1.566847383100000e+00, 5.788282717200000e-01, 2.657422013500000e-01, 4.160101325357566e+00, -6.083687778562954e-01, 4.236424641503321e-01
10245, 1.800702665200000e+00, 6.826395899800000e-01, 2.417113735400000e-01, 4.390992437188538e+00, -1.465865541943501e-01, 4.027535736756354e-01
10246, 1.763714587000000e+00, 6.717022564000000e-01, 2.465265399800000e-01, 4.404934652625240e+00, -1.187021233209471e-01, 4.038574259395437e-01
10247, 1.783892156400000e+00, 6.498132415200000e-01, 2.407453231600000e-01, 4.513136217693034e+00, 9.770100681464024e-02, 4.031300750649262e-01
15935, 1.775266900500000e+00, 6.980042982700000e-01, 2.476239322600000e-01, 4.377359782957304e+00, -1.738518626568197e-01, 4.029276457704777e-01
16494, 1.811463828700000e+00, 6.446480163800000e-01, 2.355183401300000e-01, 4.515476664839523e+00, 1.023819011076199e-01, 3.969399854513220e-01
13876, 1.823359331600000e+00, 7.142126152300000e-01, 2.415522503000000e-01, 4.446831613258638e+00, -3.490820205415091e-02, 3.981518707964276e-01
15934, 1.793832407800000e+00, 7.220534988400000e-01, 2.473296788600000e-01, 4.505670168732137e+00, 8.276890889284694e-02, 4.002541746909664e-01
16122, 1.831697389100000e+00, 6.760731895300000e-01, 2.357178394700000e-01, 4.483879374850699e+00, 3.918732112997070e-02, 3.960906381410437e-01
15694, 1.752441334500000e+00, 6.422297999500000e-01, 2.450272784700000e-01, 4.346332728835756e+00, -2.359059708999158e-01, 4.028277398643015e-01
12134, 1.744559541100000e+00, 7.028844629500000e-01, 2.530435770900000e-01, 4.387594867019357e+00, -1.533816945327136e-01, 4.028420021768763e-01
14807, 1.726489351500000e+00, 6.745507232400000e-01, 2.527311759000000e-01, 4.381316876008055e+00, -1.659376765553162e-01, 3.968415386049987e-01
